DeliveryID,Date,HubID,VehicleID,DriverID,CustomerID,PackageCategory,DistanceKm,WeightKg,PromisedHours,ActualHours,Status,FailureReason,FuelCost,DeliveryCost,Revenue,CustomerRating
23421,2024-10-09,1,13,12,742,Elektronika,18.6,7.81,48,21.6,Vaxtında,,4.09,21.89,41.62,4.3
23422,2023-04-14,6,66,84,236,Elektronika,21.9,16.98,72,74.8,Gecikmiş,,0.77,9.37,22.34,3.0
23423,2023-07-12,5,51,59,1145,Geyim,7.3,11.4,24,19.5,Vaxtında,,0.66,5.56,13.94,4.5
23424,2023-09-07,2,20,34,607,Mebel/İri həcmli,27.6,4.65,24,16.3,Vaxtında,,2.48,16.52,33.32,4.4
23425,2023-01-13,2,21,18,41,Kosmetika,26.2,6.06,24,22.4,Vaxtında,,0.92,10.55,24.71,5.0
23426,2024-07-20,4,37,47,413,Qida,16.0,2.64,24,15.6,Vaxtında,,2.08,13.28,25.22,4.8
23427,2025-05-05,1,1,12,1089,Elektronika,8.6,3.56,24,15.4,Vaxtında,,1.12,7.76,16.16,5.0
23428,2024-08-19,2,22,31,1253,Elektronika,8.3,20.7,48,12.1,Vaxtında,,0.29,4.73,9.61,3.7
23429,2024-09-12,2,24,35,1035,Kosmetika,10.3,2.68,24,4.0,Vaxtında,,0.93,6.95,14.95,5.0
23430,2024-07-08,5,53,62,1318,Kosmetika,23.2,6.84,24,20.0,Vaxtında,,3.02,18.81,35.84,5.0
23431,2024-01-23,5,45,65,998,Sənəd,9.7,6.25,48,26.5,Vaxtında,,0.87,6.72,13.84,4.4
23432,2023-03-12,2,15,19,1488,Geyim,10.0,2.88,24,23.4,Vaxtında,,0.35,4.79,11.09,5.0
23433,2025-02-18,5,46,69,1189,Mebel/İri həcmli,26.4,9.7,48,22.2,Vaxtında,,0.92,10.73,25.43,4.5
23434,2024-07-24,6,60,72,421,Kosmetika,11.9,18.53,4,3.4,Vaxtında,,1.55,10.68,20.82,5.0
23435,2024-03-13,3,29,40,411,Kosmetika,13.0,4.96,24,19.9,Vaxtında,,1.69,11.1,23.41,4.4
23436,2023-02-13,1,11,4,1132,Elektronika,17.1,8.75,72,28.7,Vaxtında,,0.6,7.45,15.42,5.0
23437,2023-09-29,4,44,48,861,Elektronika,7.3,8.79,48,35.0,Vaxtında,,0.95,6.94,12.99,5.0
23438,2025-06-20,2,22,30,364,Elektronika,13.4,5.27,48,31.1,Vaxtında,,0.47,6.05,13.92,2.9
23439,2023-01-14,3,33,38,860,Qida,22.0,3.41,24,14.9,Vaxtında,,4.84,25.5,49.53,5.0
23440,2024-01-06,1,13,7,17,Elektronika,5.6,5.8,24,23.8,Vaxtında,,1.23,7.53,13.7,4.8
23441,2023-04-22,3,35,44,1361,Geyim,27.1,7.17,48,39.7,Vaxtında,,2.44,16.32,33.5,4.7
23442,2024-01-14,2,16,23,1140,Elektronika,16.4,12.82,24,8.0,Vaxtında,,0.57,7.32,16.82,5.0
23443,2023-11-10,4,37,54,792,Kosmetika,17.6,6.0,24,13.7,Vaxtında,,2.29,14.58,30.18,5.0
23444,2024-02-19,1,3,6,491,Kosmetika,10.2,1.92,24,12.0,Vaxtında,,1.33,8.91,18.14,4.7
23445,2025-01-09,3,33,39,661,Geyim,21.3,3.08,48,35.7,Vaxtında,,4.69,24.72,46.52,3.8
23446,2024-04-29,4,40,52,1178,Elektronika,19.2,12.46,24,17.2,Vaxtında,,1.73,12.13,23.71,5.0
23447,2023-06-18,1,8,6,1372,Kosmetika,11.1,4.58,24,16.3,Vaxtında,,0.39,5.22,11.88,4.4
23448,2025-06-06,4,42,57,492,Qida,8.7,11.78,72,52.5,Vaxtında,,1.91,11.12,22.64,4.1
23449,2025-03-13,1,10,12,782,Sənəd,14.7,6.95,24,20.7,Vaxtında,,1.91,12.43,25.54,5.0
23450,2023-09-03,4,44,49,84,Sənəd,8.6,7.85,72,43.4,Vaxtında,,1.12,7.89,17.97,5.0
23451,2023-09-23,2,23,21,703,Elektronika,8.9,13.61,72,84.3,Gecikmiş,,0.8,6.5,13.25,3.5
23452,2025-04-28,3,32,36,915,Elektronika,4.3,4.96,72,56.0,Vaxtında,,0.15,2.85,7.62,3.7
23453,2023-08-31,2,21,31,1266,Elektronika,10.8,5.69,48,9.2,Vaxtında,,0.38,5.15,13.38,3.9
23454,2024-10-31,1,9,8,1178,Mebel/İri həcmli,14.0,12.37,24,8.7,Vaxtında,,0.49,6.47,13.99,4.1
23455,2023-10-27,1,11,8,783,Kosmetika,22.1,9.15,4,1.4,Vaxtında,,0.77,9.21,20.95,4.5
23456,2023-11-23,5,49,62,370,Sənəd,6.8,2.63,72,58.8,Vaxtında,,0.88,6.38,14.74,4.3
23457,2024-06-13,3,29,36,955,Geyim,22.5,2.59,24,28.2,Gecikmiş,,2.92,18.15,37.25,4.2
23458,2024-08-17,6,65,87,146,Elektronika,13.9,9.64,48,48.8,Gecikmiş,,1.81,11.91,22.23,2.7
23459,2025-04-26,5,47,59,526,Mebel/İri həcmli,6.1,15.62,48,42.6,Vaxtında,,0.55,5.02,10.4,4.7
23460,2025-01-12,5,45,63,862,Mebel/İri həcmli,7.7,30.45,48,26.8,Vaxtında,,0.69,6.35,15.1,4.4
23461,2023-12-08,3,27,44,156,Elektronika,25.9,9.88,24,21.1,Vaxtında,,5.7,29.99,56.05,3.6
23462,2025-02-03,1,2,3,812,Kosmetika,13.1,11.11,24,23.5,Vaxtında,,0.46,6.12,14.04,5.0
23463,2024-11-09,6,56,81,1110,Qida,8.6,2.4,4,2.1,Vaxtında,,0.3,4.28,9.37,5.0
23464,2024-07-07,1,3,11,607,Elektronika,18.4,13.15,48,52.1,Uğursuz,Zədəli çatdırılma,2.39,15.39,4.44,
23465,2023-09-06,3,30,37,614,Sənəd,10.3,3.4,48,16.4,Vaxtında,,1.34,9.03,19.91,3.6
23466,2025-01-29,5,53,67,1457,Elektronika,8.0,5.55,24,7.5,Vaxtında,,1.04,7.37,13.57,4.9
23467,2024-01-15,2,16,35,25,Geyim,9.5,9.77,4,0.5,Vaxtında,,0.33,4.82,13.48,5.0
23468,2025-03-08,1,2,11,1239,Kosmetika,13.5,6.68,48,24.6,Vaxtında,,0.47,6.13,13.81,4.6
23469,2024-06-15,2,25,29,196,Elektronika,12.2,8.7,24,10.5,Vaxtında,,1.59,10.61,22.9,4.3
23470,2025-06-12,6,60,71,815,Elektronika,10.1,10.7,48,26.1,Vaxtında,,1.31,9.1,16.7,5.0
23471,2025-05-13,6,67,85,426,Qida,4.0,8.96,48,29.4,Vaxtında,,0.88,5.87,11.23,4.5
23472,2024-01-16,4,44,48,837,Qida,3.2,8.82,24,27.4,Gecikmiş,,0.42,3.86,7.61,3.2
23473,2023-02-11,5,51,62,1235,Geyim,13.1,19.77,48,27.6,Vaxtında,,1.18,9.0,18.93,4.6
23474,2023-12-11,1,2,12,685,Qida,12.5,6.36,24,24.5,Gecikmiş,,0.44,5.77,13.49,2.5
23475,2024-08-21,1,8,17,1420,Elektronika,5.7,6.21,48,19.4,Vaxtında,,0.2,3.38,8.54,4.4
23476,2023-09-18,2,24,24,206,Qida,6.5,7.49,48,29.8,Vaxtında,,0.58,5.0,9.5,5.0
23477,2023-11-02,1,8,14,172,Kosmetika,10.6,11.4,24,17.8,Vaxtında,,0.37,5.25,11.2,5.0
23478,2025-03-19,2,15,22,1321,Geyim,9.6,21.45,48,39.8,Vaxtında,,0.34,5.2,13.9,4.0
23479,2025-05-11,1,1,2,3,Sənəd,15.7,9.31,24,9.1,Vaxtında,,2.04,13.25,27.81,5.0
23480,2023-08-28,3,27,43,491,Geyim,13.8,2.28,48,31.8,Vaxtında,,3.04,16.45,31.0,3.2
23481,2024-11-09,1,2,11,835,Mebel/İri həcmli,10.8,7.44,48,34.5,Vaxtında,,0.38,5.2,13.75,3.5
23482,2023-11-09,1,3,5,197,Geyim,15.7,11.59,48,35.0,Vaxtında,,2.04,13.32,27.33,4.0
23483,2024-12-31,5,53,60,1399,Kosmetika,11.8,14.06,48,41.2,Uğursuz,Digər,1.53,10.47,2.99,
23484,2024-03-16,1,4,12,315,Elektronika,12.5,5.02,24,16.1,Vaxtında,,1.12,8.23,15.49,4.2
23485,2025-06-21,1,8,6,695,Mebel/İri həcmli,6.5,2.84,48,48.9,Gecikmiş,,0.23,3.56,10.0,2.7
23486,2023-05-13,1,14,2,1081,Sənəd,5.9,8.14,48,4.9,Vaxtında,,0.21,3.51,7.34,4.9
23487,2024-12-19,5,52,65,1364,Sənəd,2.3,9.28,4,1.0,Vaxtında,,0.51,4.01,9.26,4.4
23488,2023-02-20,3,27,36,577,Kosmetika,16.5,19.62,4,4.4,Gecikmiş,,3.63,19.94,38.59,3.1
23489,2024-09-09,3,33,37,404,Elektronika,7.0,6.47,24,10.6,Vaxtında,,1.54,9.09,16.4,4.0
23490,2024-01-27,1,12,10,1310,Geyim,31.6,9.68,24,8.1,Vaxtında,,4.11,25.19,46.86,5.0
23491,2024-11-26,2,15,20,1043,Mebel/İri həcmli,8.8,4.69,4,3.6,Vaxtında,,0.31,4.42,12.29,4.3
23492,2024-12-13,1,3,17,872,Geyim,11.7,24.99,48,46.1,Vaxtında,,1.52,10.72,21.16,4.9
23493,2024-06-06,2,17,22,412,Elektronika,8.4,33.69,24,13.9,Vaxtında,,0.76,6.83,14.48,3.7
23494,2025-02-04,3,34,46,1206,Geyim,12.4,9.52,48,30.5,Vaxtında,,1.12,8.31,18.11,4.1
23495,2024-05-22,5,51,68,319,Qida,20.8,3.89,24,25.7,Gecikmiş,,1.87,12.76,27.5,4.2
23496,2024-10-23,1,2,1,1217,Geyim,21.3,8.18,48,18.3,Vaxtında,,0.75,8.9,19.21,4.0
23497,2023-12-20,4,37,56,1367,Qida,6.8,10.16,4,3.1,Vaxtında,,0.88,6.6,14.47,4.5
23498,2025-05-16,1,14,7,1042,Elektronika,12.6,11.57,24,5.7,Vaxtında,,0.44,5.96,12.4,5.0
23499,2024-01-30,2,16,21,305,Kosmetika,19.0,0.46,4,4.1,Gecikmiş,,0.66,7.86,17.57,3.1
23500,2023-04-06,1,12,15,808,Mebel/İri həcmli,9.0,21.98,24,5.6,Vaxtında,,1.17,8.61,17.25,4.3
23501,2023-04-16,6,58,79,142,Mebel/İri həcmli,19.7,4.75,48,37.3,Vaxtında,,1.77,12.18,24.01,5.0
23502,2024-10-16,1,2,17,300,Elektronika,7.1,22.67,48,33.2,Vaxtında,,0.25,4.37,11.92,4.5
23503,2024-11-08,3,26,39,890,Sənəd,23.5,6.12,48,38.7,Vaxtında,,2.11,14.31,30.25,4.2
23504,2024-05-27,1,12,7,1143,Elektronika,11.1,20.32,24,14.7,Uğursuz,Müştəri əlçatan olmadı,1.44,10.13,2.94,
23505,2024-07-11,2,17,19,444,Qida,18.8,20.16,24,16.0,Vaxtında,,1.69,12.14,25.38,4.6
23506,2023-08-30,2,16,35,1217,Elektronika,5.2,12.53,48,39.5,Vaxtında,,0.18,3.4,8.17,4.3
23507,2025-05-05,1,8,3,1152,Sənəd,11.7,10.93,24,14.8,Vaxtında,,0.41,5.62,12.63,3.4
23508,2024-05-02,5,48,67,1285,Elektronika,9.6,10.24,72,50.3,Vaxtında,,0.34,4.87,10.89,5.0
23509,2025-02-28,5,53,67,872,Elektronika,10.6,11.15,48,39.1,Vaxtında,,1.38,9.48,20.8,4.4
23510,2024-05-29,1,9,9,4,Geyim,5.4,9.86,48,43.4,Vaxtında,,0.19,3.39,7.63,5.0
23511,2024-10-15,3,33,37,1333,Geyim,16.3,9.32,4,2.0,Vaxtında,,3.59,19.41,38.54,4.8
23512,2025-06-16,2,18,29,1010,Geyim,20.1,16.75,24,12.6,Vaxtında,,1.81,12.76,26.99,4.3
23513,2023-03-02,4,36,48,332,Mebel/İri həcmli,6.2,5.26,24,17.5,Vaxtında,,0.22,3.53,10.62,5.0
23514,2024-02-20,4,39,52,1384,Sənəd,8.8,1.97,4,3.0,Vaxtında,,0.31,4.34,11.06,5.0
23515,2023-10-21,1,13,4,1171,Qida,12.8,19.09,48,43.7,Vaxtında,,2.82,15.85,30.55,5.0
23516,2025-01-06,5,46,61,857,Kosmetika,17.8,2.5,24,23.1,Vaxtında,,0.62,7.5,18.18,4.5
23517,2023-10-29,1,11,4,273,Mebel/İri həcmli,16.2,29.04,24,19.0,Vaxtında,,0.57,7.74,18.46,5.0
23518,2023-06-19,1,13,5,1434,Sənəd,22.3,1.66,24,12.0,Vaxtında,,4.91,25.78,49.79,4.1
23519,2024-10-07,4,42,51,481,Elektronika,9.3,17.14,4,2.5,Vaxtında,,2.05,11.94,22.25,4.2
23520,2023-02-10,1,7,1,730,Geyim,11.6,8.32,24,11.1,Vaxtında,,1.04,7.83,18.43,5.0
23521,2023-08-19,1,13,11,442,Mebel/İri həcmli,9.4,4.6,72,59.7,Vaxtında,,2.07,11.68,23.17,5.0
23522,2024-02-13,2,16,33,1092,Qida,12.8,9.32,48,42.8,Vaxtında,,0.45,5.96,12.51,4.5
23523,2025-01-07,5,50,65,1242,Kosmetika,21.2,18.47,48,26.2,Vaxtında,,1.91,13.41,28.06,5.0
23524,2024-10-12,1,13,13,1290,Mebel/İri həcmli,10.4,4.99,4,3.0,Vaxtında,,2.29,12.79,26.43,5.0
23525,2024-09-13,2,24,18,1324,Sənəd,18.1,8.06,72,17.3,Vaxtında,,1.63,11.4,24.65,3.8
23526,2023-10-24,1,8,5,928,Kosmetika,9.0,7.58,72,44.6,Vaxtında,,0.32,4.58,12.04,4.7
23527,2024-03-30,2,16,20,1304,Qida,9.6,2.3,4,1.7,Vaxtında,,0.34,4.63,12.37,3.4
23528,2023-02-26,4,42,58,455,Kosmetika,10.0,11.68,72,41.5,Vaxtında,,2.2,12.55,22.66,4.6
23529,2024-09-26,2,15,26,263,Elektronika,16.3,2.9,48,24.1,Vaxtında,,0.57,6.99,15.64,4.3
23530,2023-08-28,4,38,52,688,Sənəd,13.9,7.4,24,20.7,Vaxtında,,1.25,9.07,20.91,5.0
23531,2024-08-20,4,41,50,852,Qida,8.1,27.3,72,21.0,Vaxtında,,0.28,4.85,13.39,3.9
23532,2023-06-25,2,18,31,1016,Elektronika,14.6,7.15,4,2.7,Vaxtında,,1.31,9.44,19.11,4.5
23533,2023-03-04,2,16,19,120,Elektronika,5.1,4.01,24,26.6,Gecikmiş,,0.18,3.11,6.06,3.3
23534,2024-07-04,4,42,48,912,Qida,9.3,29.38,24,20.4,Vaxtında,,2.05,12.31,23.14,4.1
23535,2023-05-18,3,26,40,897,Qida,7.0,21.24,24,19.2,Vaxtında,,0.63,5.69,14.31,4.8
23536,2024-03-29,5,53,59,1120,Geyim,4.2,2.72,24,15.1,Vaxtında,,0.55,4.43,11.36,4.9
23537,2025-01-22,6,57,75,204,Geyim,3.4,1.66,24,14.4,Vaxtında,,0.12,2.44,8.02,4.9
23538,2024-03-24,4,43,47,454,Kosmetika,11.2,4.8,48,47.7,Vaxtında,,0.39,5.26,13.67,4.7
23539,2023-08-14,6,63,75,161,Kosmetika,15.8,15.22,24,25.0,Gecikmiş,,1.42,10.35,22.02,3.3
23540,2024-03-18,3,32,40,1394,Qida,42.6,6.43,4,0.8,Vaxtında,,1.49,16.3,35.34,4.4
23541,2023-07-25,1,10,10,679,Geyim,8.4,2.51,24,11.6,Vaxtında,,1.09,7.58,17.66,4.8
23542,2024-11-06,3,26,41,1466,Mebel/İri həcmli,13.7,7.2,24,19.6,Vaxtında,,1.23,8.95,20.52,5.0
23543,2023-01-27,1,5,6,791,Elektronika,10.2,2.93,4,3.5,Vaxtında,,0.92,6.9,15.92,4.5
23544,2024-04-01,2,19,33,506,Kosmetika,11.7,17.86,4,3.4,Vaxtında,,0.41,5.83,14.53,4.7
23545,2024-11-25,3,26,44,8,Qida,26.7,13.74,72,45.7,Vaxtında,,2.4,16.3,34.57,4.9
23546,2024-12-10,1,14,11,365,Kosmetika,9.0,18.8,24,18.9,Vaxtında,,0.32,4.91,13.49,3.9
23547,2025-04-28,2,22,24,1152,Kosmetika,10.9,19.21,72,52.6,Vaxtında,,0.38,5.59,12.58,4.3
23548,2023-04-17,2,21,34,845,Qida,23.7,7.88,4,3.7,Vaxtında,,0.83,9.73,22.54,5.0
23549,2024-03-19,1,2,14,881,Geyim,22.0,7.77,24,14.8,Vaxtında,,0.77,9.13,18.94,5.0
23550,2024-12-01,1,2,16,193,Qida,4.2,6.9,48,42.2,Vaxtında,,0.15,2.88,6.77,4.1
23551,2023-02-05,4,39,52,533,Elektronika,3.5,15.89,24,8.3,Vaxtında,,0.12,2.9,8.61,5.0
23552,2024-08-19,2,24,32,1305,Elektronika,4.6,4.01,24,17.2,Uğursuz,Vaxt pəncərəsi buraxıldı,0.41,3.85,1.31,
23553,2023-06-04,5,52,63,1446,Geyim,5.9,15.48,24,21.8,Vaxtında,,1.3,8.15,18.38,4.6
23554,2023-06-18,5,48,62,1411,Elektronika,6.4,15.18,24,23.4,Vaxtında,,0.22,3.9,8.8,4.0
23555,2025-03-06,4,40,47,807,Qida,46.9,5.21,48,18.6,Vaxtında,,4.22,27.15,52.58,5.0
23556,2023-09-29,2,18,28,157,Elektronika,13.0,15.39,24,18.3,Vaxtında,,1.17,8.81,16.83,4.1
23557,2024-06-30,4,37,52,768,Kosmetika,8.8,3.97,48,36.0,Vaxtında,,1.14,7.92,16.71,3.9
23558,2024-02-24,1,12,11,1076,Geyim,8.1,4.2,24,18.8,Vaxtında,,1.05,7.4,17.19,4.5
23559,2023-07-03,4,39,49,216,Geyim,17.2,14.63,72,24.8,Vaxtında,,0.6,7.66,19.37,5.0
23560,2024-09-02,2,15,19,463,Sənəd,10.0,4.2,24,21.0,Vaxtında,,0.35,4.83,13.09,5.0
23561,2023-08-25,4,39,55,728,Kosmetika,12.1,2.31,24,21.4,Vaxtında,,0.42,5.5,14.7,4.6
23562,2024-05-23,4,44,57,77,Qida,13.0,2.9,72,33.3,Vaxtında,,1.69,11.04,24.22,4.0
23563,2024-03-16,3,32,40,751,Geyim,14.0,16.98,24,29.5,Gecikmiş,,0.49,6.61,16.71,4.5
23564,2023-05-02,4,39,50,521,Qida,12.1,4.5,72,72.3,Gecikmiş,,0.42,5.57,13.3,3.5
23565,2024-02-21,1,10,5,722,Geyim,17.5,13.34,48,33.9,Vaxtında,,2.28,14.73,28.95,5.0
23566,2024-06-18,3,27,43,997,Geyim,6.0,19.31,72,36.7,Vaxtında,,1.32,8.38,17.71,3.7
23567,2024-01-10,2,22,18,385,Geyim,21.7,5.35,48,29.3,Vaxtında,,0.76,8.96,22.07,4.9
23568,2024-07-28,2,23,18,18,Mebel/İri həcmli,9.3,6.49,48,48.6,Gecikmiş,,0.84,6.51,12.57,3.3
23569,2023-11-22,2,15,25,1496,Elektronika,11.0,6.89,48,38.7,Vaxtında,,0.38,5.26,13.78,4.3
23570,2024-04-24,2,21,19,839,Kosmetika,9.9,6.62,4,2.0,Vaxtında,,0.35,4.86,12.39,4.9
23571,2023-05-30,2,18,33,639,Sənəd,14.4,5.66,4,4.1,Gecikmiş,,1.3,9.29,18.03,3.2
23572,2024-12-07,4,39,53,602,Geyim,14.1,3.84,48,30.4,Vaxtında,,0.49,6.25,13.44,3.5
23573,2024-08-14,3,28,40,1075,Kosmetika,10.3,1.8,48,33.4,Vaxtında,,0.93,6.92,14.33,4.1
23574,2024-05-04,1,5,3,713,Sənəd,9.9,8.18,48,60.2,Gecikmiş,,0.89,6.89,15.59,2.7
23575,2025-04-06,1,3,8,1155,Geyim,15.8,10.52,4,2.4,Vaxtında,,2.05,13.37,26.75,4.7
23576,2023-06-02,3,27,44,486,Elektronika,4.4,30.49,24,25.9,Gecikmiş,,0.97,6.95,15.03,3.5
23577,2023-01-17,5,52,61,1135,Elektronika,9.2,9.63,48,23.1,Uğursuz,Vaxt pəncərəsi buraxıldı,2.02,11.61,3.45,
23578,2024-07-04,1,5,6,538,Elektronika,13.9,9.92,72,19.7,Vaxtında,,1.25,9.14,17.33,4.9
23579,2025-04-24,3,30,39,1014,Kosmetika,9.0,2.24,4,0.5,Vaxtında,,1.17,8.02,15.42,4.3
23580,2023-12-14,5,46,68,527,Qida,6.2,21.65,24,9.3,Vaxtında,,0.22,4.02,9.03,4.9
23581,2024-04-03,1,11,4,821,Elektronika,9.8,10.93,24,16.4,Vaxtında,,0.34,4.96,11.6,4.0
23582,2023-07-21,1,1,6,513,Geyim,19.4,7.29,24,18.6,Vaxtında,,2.52,15.97,30.19,4.3
23583,2024-02-27,6,54,81,722,Mebel/İri həcmli,9.7,6.61,24,5.1,Vaxtında,,0.34,4.79,12.28,5.0
23584,2023-10-07,1,14,7,953,Sənəd,22.1,0.35,48,25.0,Vaxtında,,0.77,8.95,18.63,3.6
23585,2024-02-26,3,28,39,669,Qida,1.9,19.96,72,43.5,Vaxtında,,0.17,2.84,5.61,3.9
23586,2024-08-22,3,30,38,72,Qida,13.6,0.23,48,39.0,Vaxtında,,1.77,11.41,22.99,4.3
23587,2024-04-09,1,14,9,576,Qida,8.8,12.84,24,19.6,Vaxtında,,0.31,4.67,10.0,4.3
23588,2025-03-22,1,9,12,479,Elektronika,14.7,0.67,24,10.3,Vaxtında,,0.51,6.37,13.44,4.8
23589,2025-03-14,3,34,45,730,Elektronika,22.7,7.46,72,68.5,Vaxtında,,2.04,13.91,28.11,5.0
23590,2023-12-21,4,42,48,522,Geyim,9.8,1.24,24,5.7,Vaxtında,,2.16,12.02,22.79,5.0
23591,2024-08-04,1,2,2,1,Elektronika,16.7,14.03,4,3.4,Vaxtında,,0.58,7.47,17.24,4.8
23592,2024-01-13,4,39,51,91,Elektronika,12.2,4.27,4,2.7,Vaxtında,,0.43,5.6,15.19,4.4
23593,2023-05-04,3,32,37,327,Elektronika,6.9,4.2,24,10.1,Vaxtında,,0.24,3.74,9.79,4.0
23594,2023-03-21,2,25,34,356,Sənəd,27.8,18.7,24,10.3,Vaxtında,,3.61,22.61,45.47,3.8
23595,2024-07-10,4,40,52,1352,Sənəd,12.4,9.85,48,41.1,Vaxtında,,1.12,8.32,19.0,3.1
23596,2023-08-21,1,4,4,1037,Geyim,25.0,3.56,72,6.9,Vaxtında,,2.25,15.06,28.85,4.9
23597,2024-04-24,2,20,21,942,Elektronika,16.9,6.3,24,3.0,Vaxtında,,1.52,10.68,23.37,4.1
23598,2023-06-03,3,30,41,1382,Mebel/İri həcmli,15.6,4.0,24,14.2,Vaxtında,,2.03,13.02,24.9,4.1
23599,2025-06-25,2,25,21,484,Elektronika,10.8,5.72,4,4.9,Gecikmiş,,1.4,9.47,18.72,4.0
23600,2024-11-22,2,18,24,837,Elektronika,13.5,5.26,72,96.9,Gecikmiş,,1.22,8.78,18.73,2.5
23601,2024-02-13,4,40,58,103,Qida,17.0,37.18,4,0.5,Vaxtında,,1.53,11.67,23.28,3.9
23602,2023-01-31,4,38,56,25,Elektronika,9.0,6.76,24,7.1,Vaxtında,,0.81,6.35,12.39,4.5
23603,2024-08-19,3,30,36,976,Elektronika,6.2,5.35,48,35.7,Vaxtında,,0.81,6.01,11.83,5.0
23604,2024-07-10,5,51,68,605,Elektronika,10.0,6.27,24,14.1,Vaxtında,,0.9,6.89,16.1,3.9
23605,2024-05-17,6,58,74,20,Mebel/İri həcmli,10.6,13.75,24,9.4,Vaxtında,,0.95,7.44,15.95,4.7
23606,2024-01-06,3,35,37,467,Kosmetika,4.2,3.2,48,44.0,Vaxtında,,0.38,3.61,6.67,5.0
23607,2023-11-19,2,24,29,1088,Sənəd,5.8,9.31,24,21.8,Vaxtında,,0.52,4.67,9.65,4.6
23608,2023-11-28,4,44,48,943,Elektronika,5.9,3.0,24,19.7,Vaxtında,,0.77,5.72,11.15,4.7
23609,2023-08-31,1,2,5,150,Elektronika,5.4,10.38,48,46.6,Vaxtında,,0.19,3.4,10.02,4.6
23610,2024-07-05,3,30,43,1481,Mebel/İri həcmli,24.2,4.6,72,22.2,Vaxtında,,3.15,19.49,37.72,4.3
23611,2024-03-05,3,35,45,855,Qida,12.0,4.44,48,22.1,Vaxtında,,1.08,7.93,16.03,5.0
23612,2023-07-01,6,63,86,726,Geyim,7.5,5.62,24,12.8,Vaxtında,,0.68,5.49,11.6,3.7
23613,2025-03-19,6,55,85,1135,Elektronika,17.8,11.39,24,27.4,Gecikmiş,,0.62,7.77,17.23,3.2
23614,2024-04-17,5,49,61,794,Geyim,7.8,2.24,4,3.5,Vaxtında,,1.01,7.12,14.59,4.4
23615,2024-01-11,2,17,33,1145,Sənəd,13.5,4.99,24,17.7,Vaxtında,,1.22,8.77,18.53,4.7
23616,2023-03-22,3,30,46,1043,Geyim,5.1,0.9,24,15.5,Vaxtında,,0.66,5.05,11.96,4.7
23617,2024-07-03,2,17,32,1284,Qida,19.8,3.07,48,53.9,Gecikmiş,,1.78,12.18,25.59,2.8
23618,2025-05-17,5,50,60,136,Sənəd,8.9,3.88,24,15.3,Vaxtında,,0.8,6.21,14.74,4.8
23619,2024-02-24,4,41,56,455,Elektronika,8.1,9.71,48,57.6,Gecikmiş,,0.28,4.33,12.49,2.8
23620,2024-04-11,4,36,50,447,Sənəd,4.6,6.44,48,19.1,Vaxtında,,0.16,3.0,6.4,4.8
23621,2024-03-03,1,9,17,1465,Elektronika,6.9,2.58,48,46.8,Vaxtında,,0.24,3.69,11.27,4.6
23622,2023-02-26,2,18,35,1351,Elektronika,8.2,5.61,24,17.3,Vaxtında,,0.74,5.88,11.12,5.0
23623,2023-11-18,3,31,42,1489,Elektronika,16.4,10.5,48,46.6,Vaxtında,,1.48,10.53,21.6,4.8
23624,2024-06-25,1,8,5,827,Geyim,3.7,26.09,72,61.4,Vaxtında,,0.13,3.28,9.99,4.1
23625,2024-05-09,2,18,33,269,Kosmetika,21.5,5.87,24,19.3,Vaxtında,,1.94,13.2,27.92,5.0
23626,2023-09-23,1,9,14,769,Geyim,20.0,4.72,24,17.3,Vaxtında,,0.7,8.34,20.07,5.0
23627,2023-08-15,6,62,85,363,Elektronika,17.1,11.56,24,27.9,Gecikmiş,,0.6,7.53,19.39,4.1
23628,2025-04-08,4,41,52,1430,Geyim,6.2,4.46,24,13.7,Vaxtında,,0.22,3.5,8.48,4.6
23629,2025-03-14,3,35,38,1480,Qida,4.1,6.34,48,34.7,Vaxtında,,0.37,3.65,7.54,4.0
23630,2023-02-23,1,2,8,1473,Geyim,15.0,6.19,48,42.8,Vaxtında,,0.52,6.64,16.02,4.1
23631,2024-08-31,2,23,23,374,Qida,21.3,17.4,24,16.7,Vaxtında,,1.92,13.44,28.63,3.9
23632,2023-01-04,1,6,8,291,Kosmetika,23.2,7.52,48,50.1,Gecikmiş,,0.81,9.55,20.55,2.4
23633,2024-03-14,3,34,42,1420,Sənəd,11.0,17.4,24,16.2,Vaxtında,,0.99,7.77,17.07,4.3
23634,2023-11-06,5,47,60,1026,Mebel/İri həcmli,9.3,5.01,4,1.3,Vaxtında,,0.84,6.47,15.86,5.0
23635,2025-05-28,1,4,10,987,Geyim,16.3,10.89,24,26.5,Gecikmiş,,1.47,10.49,22.03,2.1
23636,2024-08-25,1,9,5,1239,Qida,8.0,2.39,4,1.5,Vaxtında,,0.28,4.07,8.72,4.5
23637,2023-03-30,1,3,14,1445,Qida,17.2,9.48,24,12.3,Vaxtında,,2.24,14.38,26.97,5.0
23638,2023-11-16,4,42,53,1067,Elektronika,13.7,5.79,4,3.7,Vaxtında,,3.01,16.44,31.46,4.6
23639,2024-01-10,5,50,66,488,Geyim,13.5,1.54,48,19.8,Vaxtında,,1.22,8.67,18.78,4.7
23640,2024-08-26,4,43,57,1492,Elektronika,5.8,5.56,24,14.6,Vaxtında,,0.2,3.4,8.36,3.7
